source_id,designation,ra,dec,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,bp_rp,pmra,pmdec,radial_velocity
1430517198137007872,Gaia DR3 1430517198137007872,251.32434065927393,56.78211919647027,37.32686226653061,0.70259964,53.126785,4.7224774,0.56090117,-10.134851472263174,49.321345403966184,2.361384
5400448520298608384,Gaia DR3 5400448520298608384,167.61784969324646,-36.1401405063503,37.32617497931878,0.02166608,1722.7933,14.122023,3.1726227,-550.4158399210366,1.8021675264318142,44.964058
4602081204540357248,Gaia DR3 4602081204540357248,262.9774908276653,33.58932966014278,37.323370973690864,0.027566805,1353.9244,15.329439,3.57833,4.421295201718172,-165.51874421054967,-1.7767445
2148308217298483456,Gaia DR3 2148308217298483456,275.6408114091602,52.05579396731074,37.32277431651648,0.03195286,1168.0574,15.405086,3.7912416,-24.683546109396705,77.16703647687947,
1490550537309239168,Gaia DR3 1490550537309239168,221.27607557819007,44.159893104338636,37.32230682912901,0.056104314,665.23065,16.422173,4.287526,-17.636701149518593,-204.19606175738983,
3896357089270247168,Gaia DR3 3896357089270247168,179.58893132321765,4.57989695872048,37.316588079427184,2.6555433,14.052337,20.678568,2.6301823,570.3957365092363,-923.1941218928743,
3975078892003894144,Gaia DR3 3975078892003894144,178.03487613809426,18.753836032457762,37.3149937341933,0.022836322,1634.0194,8.155362,1.0644078,29.339905365923364,-302.85464140508407,1.7441267
4316785012653747456,Gaia DR3 4316785012653747456,295.0098730437731,12.623494583045893,37.31159486688658,0.09060404,411.80942,16.919027,4.745657,219.04877091921472,154.83987707485332,
5569393154830167552,Gaia DR3 5569393154830167552,99.31632765923911,-42.17308522422883,37.309527224330665,0.01243754,2999.7512,9.659053,1.6956596,-120.97818066286267,-3.299354641550452,18.51983
1666436354387639936,Gaia DR3 1666436354387639936,215.05902675612356,61.44212342836441,37.30883179206163,0.06042079,617.4834,15.071357,3.6523914,-90.90902849777683,-48.07918408410571,
6805808514433280000,Gaia DR3 6805808514433280000,312.75063543471464,-24.868564775654658,37.30838144532712,0.035947282,1037.8638,15.408643,0.43614006,213.15472252033942,-190.31502414281283,
4780033656802612480,Gaia DR3 4780033656802612480,63.202003897390114,-53.86510673870605,37.304413344758345,0.028737472,1298.1105,12.416681,2.7501802,538.1064652793973,617.5822470535682,13.676877
5798962867668048768,Gaia DR3 5798962867668048768,228.81031546406854,-70.52035564237927,37.3019774686393,0.018215349,2047.8322,6.6936617,0.8817105,-177.8710068848972,-164.7090011484797,1.9433932
6458856280258555392,Gaia DR3 6458856280258555392,325.03458991634153,-57.657902636840554,37.30007258398648,0.03046728,1224.2666,15.101582,3.4722948,-116.12301587386945,-217.73550463866707,91.73845
462457408142700800,Gaia DR3 462457408142700800,53.21716610701541,60.981987830730986,37.30003026807087,0.0217099,1718.1116,11.767048,2.4880886,5.638638597011319,29.217400233416583,-26.654778
