source_id,designation,ra,dec,parallax,phot_g_mean_mag,bp_rp,pmra,pmdec,radial_velocity
4061840564289511808,Gaia DR3 4061840564289511808,265.2585254584637,-26.20220395174181,16.350006602790828,19.726141,3.1263409,-8.007427986955587,-4.868869829830559,--
4061843141359832960,Gaia DR3 4061843141359832960,264.9153383474305,-26.35507086058724,24.49924002877436,20.229317,2.8026562,-13.168532967631359,4.478084008799997,--
4061848844981941376,Gaia DR3 4061848844981941376,264.9085058498826,-26.26638379197084,19.694157436598747,20.574335,--,-11.653871758484453,-1.7257768239525335,--
4061946083096726528,Gaia DR3 4061946083096726528,265.2470575489932,-25.55233562437343,32.39993636599347,20.02879,2.3862839,31.680293213062885,27.269974920019056,--
4062320088858382208,Gaia DR3 4062320088858382208,269.7866518715089,-29.493182368728842,18.598652736698963,19.617956,--,-21.663672126621673,-0.7342334860433982,--
4062324448199034240,Gaia DR3 4062324448199034240,269.67340380303494,-29.41878187969658,17.0020953075822,19.049837,--,-21.281407399607833,-2.3759753036013787,--
4062335787055372416,Gaia DR3 4062335787055372416,269.5099011782392,-29.38764687061658,18.388426000218814,18.844353,2.0299702,-5.62836502459735,-2.561796677856377,--
4062533424173145216,Gaia DR3 4062533424173145216,269.2664163353679,-29.15268600725222,17.151842434842948,19.061146,--,-5.245406912923579,3.278659690095451,--
4062571189833170688,Gaia DR3 4062571189833170688,269.69905764508513,-28.680310614418993,17.613739584636015,19.120718,--,-0.1451068417730977,2.571975819811437,--
4062603281776458752,Gaia DR3 4062603281776458752,268.8934898680479,-28.83822381562491,16.416022369075108,18.777779,2.3460693,-4.437348650128991,12.895322054329036,--
4062667427292002176,Gaia DR3 4062667427292002176,269.3360594806823,-28.066919383309305,16.731765109314516,19.462389,--,-2.7682266506534177,-3.6932638006171956,--
4062690383691388416,Gaia DR3 4062690383691388416,269.86327471089294,-28.28518655055186,18.33992547694329,19.435549,--,-11.851487993751359,-0.30942685154236177,--
4063831161362482432,Gaia DR3 4063831161362482432,268.995963791879,-26.841089592382744,19.35105105874415,19.34459,2.7256203,-2.57512609110962,6.037826607657738,--
4067954879783170816,Gaia DR3 4067954879783170816,265.39796984736654,-25.335881402529857,33.1577064731253,20.316427,2.2090263,-16.862393769228802,6.556273223195373,--
4068023255611447040,Gaia DR3 4068023255611447040,266.3942466282268,-25.08708936592727,25.504437627014347,20.670662,2.8983269,-11.063019499167437,12.886548337081567,--
4068112797176078720,Gaia DR3 4068112797176078720,265.9222228172335,-24.56955208006327,17.19744166857805,19.626577,--,24.297892950582227,21.336486678378954,--
4068115271028749056,Gaia DR3 4068115271028749056,266.07767171379624,-24.543062025224756,27.54554661512799,19.97707,2.096384,19.733850200718468,22.666139270660974,--
4068118260377235968,Gaia DR3 4068118260377235968,266.0452137474632,-24.540416583538406,21.39752681763953,20.501884,--,-11.278520141012052,-0.5047582832519104,--
4068162618707495552,Gaia DR3 4068162618707495552,264.96807019405594,-25.1468729015468,22.647210540117612,20.535507,--,-18.993584153943583,8.975795998286927,--
4068209107523147008,Gaia DR3 4068209107523147008,265.67213819238884,-24.556171244479167,18.18192099590194,20.198858,--,-2.90241746647261,-3.829612446982278,--
4068247040617124608,Gaia DR3 4068247040617124608,264.5309277868238,-24.72482294715723,23.842796527998864,19.604074,2.5534744,-22.618561325589546,4.229529806425213,--
4068247105009001344,Gaia DR3 4068247105009001344,264.5088525973833,-24.706525016664198,17.900226608323706,18.58121,2.2419815,-7.883866219052389,9.879981907175537,--
4068254909007120000,Gaia DR3 4068254909007120000,264.7201959303985,-24.583718642172773,18.999909417383083,20.076233,--,-7.563337445469467,4.042175697798472,--
4068305280332641792,Gaia DR3 4068305280332641792,265.7862406519677,-24.424529860541195,18.32429159045934,20.229095,2.4099693,-17.692244307739468,-0.7326974757301475,--
4068370216075187840,Gaia DR3 4068370216075187840,265.40920304438004,-24.21471414997658,18.04014927545838,20.011608,--,2.284229967599045,2.734199868398843,--
4068393413153628544,Gaia DR3 4068393413153628544,265.2291409814821,-23.939134210912783,19.29712565065398,19.857973,2.2356586,-21.843203531378993,6.640460942125829,--
4107390715455172864,Gaia DR3 4107390715455172864,258.84044569711193,-29.197818426547006,22.179543783690015,19.992283,--,-7.0399520880425435,-13.901311559126245,--
4107439403188120192,Gaia DR3 4107439403188120192,259.6367087648258,-28.917154868654436,21.948280739159618,20.381083,1.0656548,-9.323347482585785,-11.00256373891478,--
4107442087589881088,Gaia DR3 4107442087589881088,259.2900704403252,-29.063089264411747,19.351119940397705,19.7705,1.6055012,-5.3687889047004465,-1.5664933509842665,--
4107467307549983360,Gaia DR3 4107467307549983360,259.7822398550644,-28.688692298182648,18.095058349851385,20.053904,--,-9.618681607922786,-9.191389984912602,--
4107474076434562944,Gaia DR3 4107474076434562944,259.8985698499844,-28.57145634480496,20.83586332951453,20.029728,1.7356758,-14.535563602648248,5.440368975283929,--
4107528124333232256,Gaia DR3 4107528124333232256,259.04090497937756,-28.39906151299711,18.395215011679433,20.171122,--,4.698893748153615,1.9243167858832417,--
4107571451904121856,Gaia DR3 4107571451904121856,258.0369390800687,-29.066910536770923,17.59952925171621,19.691143,1.4155865,-1.2311625804070037,-4.061794637378123,--
4107588734863141120,Gaia DR3 4107588734863141120,257.8827982046743,-28.932518296027826,17.57022298700817,20.291399,1.5690403,-5.427618334423309,-4.203237629067243,--
4107605983553597440,Gaia DR3 4107605983553597440,258.31471407681164,-28.74904982450806,18.153617555636558,19.681911,--,2.0169631945690014,5.104815181197067,--
4107618005094099072,Gaia DR3 4107618005094099072,258.2378931370652,-28.71505102573593,16.77096359741087,20.639685,1.31213,-5.665533304883963,-8.521780850368591,--
4107820353943224064,Gaia DR3 4107820353943224064,258.9532805638283,-27.687444143236256,20.88343133206516,20.433147,2.313837,-7.535568217333593,2.397529453564353,--
4107883919460019072,Gaia DR3 4107883919460019072,260.6700758966106,-28.12338174255233,18.86200744741082,20.166368,2.2269077,-8.097397544039659,4.7625202512967455,--
4107891306805667200,Gaia DR3 4107891306805667200,260.63490579626165,-28.031333321226626,21.186255136655614,20.441498,2.4284973,-0.7993465110235082,-9.149652670957462,--
4107904603963563776,Gaia DR3 4107904603963563776,260.20231075064083,-27.917341728111992,17.42714291662639,20.497711,--,-3.925537411498096,0.5341004323069021,--
4107918141712107776,Gaia DR3 4107918141712107776,259.78907586561365,-28.15926417284687,18.56396501969209,20.159536,2.2849998,-15.061630022645856,4.602489431307031,--
4108031013424304768,Gaia DR3 4108031013424304768,261.3785568441726,-27.38953285571569,20.120959667339797,19.68466,2.245121,-2.6460322589319087,-2.6563452146674784,--
4108125880724285440,Gaia DR3 4108125880724285440,260.9246220506387,-26.684243903234865,19.42899266625186,20.238636,2.8293533,-8.105230513672991,-0.3336458715883593,--
4108128766856088064,Gaia DR3 4108128766856088064,259.3810225971703,-27.861915800072868,19.25696869803497,20.287966,--,-7.105125030861688,-2.056303972640862,--
4108170376524598912,Gaia DR3 4108170376524598912,259.7799742570379,-27.364151389431953,18.10165720555883,20.274849,1.7231426,-8.834226028089278,2.1983722774901366,--
4108332966857861632,Gaia DR3 4108332966857861632,260.5402337643263,-26.45900032782702,16.920109946500784,20.043056,1.9825764,-1.9106999657011097,-2.93763697278175,--
4108383132057569792,Gaia DR3 4108383132057569792,260.38808567432767,-26.367345552137415,27.565978660335098,19.984941,1.9655724,15.762343181811028,-1.1773146345935483,--
4108411513145862400,Gaia DR3 4108411513145862400,257.4665412638702,-28.49159351007407,18.804406954879894,20.184145,1.3609619,-9.698189303444405,-4.593049510640029,--
4108425016530288128,Gaia DR3 4108425016530288128,257.54995135595544,-28.211610604849138,20.017333645864625,20.36966,1.5832462,-6.791987796963064,-3.124033410042685,--
4108427765314667776,Gaia DR3 4108427765314667776,257.11190687503415,-28.38546549073412,22.815977119219962,20.241375,--,-11.1402179661043,8.146921735596255,--
4108449583765300352,Gaia DR3 4108449583765300352,257.5924814250454,-28.13049836937288,25.59390545690305,20.269138,--,-9.83708577044045,10.063411234707136,--
4108452126478945536,Gaia DR3 4108452126478945536,257.64849540869403,-28.015568766425123,17.07185880704349,19.951378,2.1790352,-2.7882314411572784,10.434684973324662,--
6034272065562840960,Gaia DR3 6034272065562840960,253.38174821774066,-26.955401471797842,20.215523755932445,15.021468,2.9050255,-28.687786742371955,-19.295160579485465,-8.752858
6034402563819944192,Gaia DR3 6034402563819944192,253.81691035405663,-26.51814363975942,16.848330797027586,20.28701,--,-16.22833703646105,5.811177457361615,--
6034444104749636864,Gaia DR3 6034444104749636864,254.209668645942,-25.999617719147338,19.882013560535224,20.242064,1.6463928,7.837378096784089,-10.765543703358388,--
6034499664458078848,Gaia DR3 6034499664458078848,253.43433985592216,-25.833945335986403,22.88385234133288,20.767633,1.2300587,-14.467789387511804,2.9964769044465207,--
6043996348230362240,Gaia DR3 6043996348230362240,248.11155312942364,-28.887010095613885,28.267392737971356,13.903156,3.0052862,54.366085577798685,-73.32857624879313,--
